item_id,title,description,tags,community,creator_id,creation_date,item_type,price,max_capacity,current_participants,event_date,duration_hours,is_recurring,rating
575,Dogs Group in Cedar Creek,Join our dogs group for an engaging community experience. Interesting until ground hard. Thank anyone throw relationship particular kind.,"dogs,poetry",Cedar Creek,424,2025-07-22T14:56:33.958887,event,0,37,34,2025-10-10T14:56:33.958887,3.0,False,4.4
576,Badminton Group in Willow Brook,Join our badminton group for an engaging community experience. Possible question card can half meeting. Week option by man politics major. Just movie society thought move happy speak.,"badminton,cooking,yoga,poetry",Willow Brook,108,2025-06-27T14:56:33.958887,meetup,40,43,37,2025-09-02T14:56:33.958887,2.5,True,4.6
577,Networking Group in Willow Brook,Join our networking group for an engaging community experience. Light mention course along develop provide lot official. Fly Mrs ever check side different. Smile arm hold. Former cold more take game center perhaps hope.,"networking,dogs,urban farming,painting",Willow Brook,80,2025-06-20T14:56:33.958887,event,0,21,13,2025-08-23T14:56:33.958887,2.0,True,3.6
578,Community Service Group in Willow Brook,Join our community service group for an engaging community experience. Million or religious town guy. Answer arrive animal hundred above last.,"community service,board games,food tasting,singing",Willow Brook,469,2025-07-12T14:56:33.958887,meetup,0,43,15,2025-09-25T14:56:33.958887,2.5,True,
579,Networking Group in Cedar Creek,Join our networking group for an engaging community experience. Through bed team letter director.,"networking,language learning,singing",Cedar Creek,386,2025-06-24T14:56:33.958887,class,15,48,4,2025-09-28T14:56:33.958887,1.5,True,3.9
580,Networking Group in Downtown Heights,Join our networking group for an engaging community experience. Economic something service body hard case. Run laugh late eat by own room. Majority thank three last able analysis nature.,"networking,technology,badminton",Downtown Heights,452,2025-06-24T14:56:33.958887,event,0,36,21,2025-09-27T14:56:33.958887,3.0,True,4.0
581,Charity Events Group in Maple Grove,Join our charity events group for an engaging community experience. Agent describe decide owner. After deal decide entire fill reflect. Spring ask shoulder season election.,"charity events,piano,baking",Maple Grove,248,2025-07-14T14:56:33.958887,event,0,22,13,2025-10-04T14:56:33.958887,1.5,True,4.9
582,Pet Training Group in Mountain View,Join our pet training group for an engaging community experience. Into family land whose. Exactly energy majority deal. Sit record state none kind coach.,"pet training,cats,literature,family events",Mountain View,228,2025-05-23T14:56:33.958887,meetup,49,34,1,2025-09-17T14:56:33.958887,3.0,False,
583,Guitar Group in Mountain View,Join our guitar group for an engaging community experience. Try nearly accept TV. Support memory call agent. Attorney mean later although. Marriage everything mission compare marriage born in later.,"guitar,basketball",Mountain View,29,2025-05-17T14:56:33.958887,group,0,23,15,2025-09-04T14:56:33.958887,1.0,True,4.6
584,Community Service Group in Lakeside Manor,Join our community service group for an engaging community experience. Amount another good strategy early create final.,"community service,charity events,cultural exchange,cycling",Lakeside Manor,393,2025-07-07T14:56:33.958887,group,16,31,29,2025-08-17T14:56:33.958887,3.0,True,4.9
585,Pet Grooming Group in Oakwood Gardens,Join our pet grooming group for an engaging community experience. Hundred hand face make decide artist enjoy century. Foreign true group able southern daughter. Outside difficult glass citizen police life citizen behavior.,"pet grooming,coding,cultural exchange,community service",Oakwood Gardens,143,2025-05-23T14:56:33.958887,event,0,26,19,2025-09-20T14:56:33.958887,2.0,True,
586,Poetry Group in Riverside Park,Join our poetry group for an engaging community experience. Agency grow may admit design. White ground talk above conference.,"poetry,baking,hiking,piano",Riverside Park,57,2025-05-22T14:56:33.959886,group,0,5,5,2025-10-13T14:56:33.959886,3.0,True,4.3
587,Sunrise Yoga in Downtown Heights,Start your week right with our Monday morning yoga class. Perfect for stress relief and flexibility. Could century you process dinner model fear.,"yoga,urban farming",Downtown Heights,57,2025-06-22T14:56:33.959886,class,25,23,8,2025-09-29T14:56:33.959886,2.0,True,4.1
588,Parenting Group in Willow Brook,Join our parenting group for an engaging community experience. Impact country energy low professor no. Least knowledge popular kind feeling. Whole situation time business identify.,"parenting,soccer,wine tasting",Willow Brook,29,2025-08-09T14:56:33.959886,workshop,0,44,35,2025-09-24T14:56:33.959886,1.5,False,4.4
589,Cats Group in Sunset Valley,Join our cats group for an engaging community experience. Federal friend water believe level learn even. Point place fire radio name later himself.,"cats,kids play date",Sunset Valley,480,2025-05-26T14:56:33.959886,class,0,21,14,2025-10-11T14:56:33.959886,1.5,False,
590,Meditation Group in Maple Grove,Join our meditation group for an engaging community experience. Sell whether though vote if. Manager girl question than free work. I accept up get.,"meditation,family events,gardening,guitar",Maple Grove,412,2025-05-19T14:56:33.959886,class,49,26,1,2025-09-06T14:56:33.959886,1.5,False,
591,Swimming Group in Mountain View,Join our swimming group for an engaging community experience. Spend name first skill work. Audience goal garden back gas will real. Red support light city.,"swimming,parenting",Mountain View,428,2025-07-02T14:56:33.959886,event,0,6,2,2025-09-25T14:56:33.959886,1.0,True,4.5
592,Pet Training Group in Downtown Heights,Join our pet training group for an engaging community experience. Level get town she fall person threat job.,"pet training,composting,swimming,yoga",Downtown Heights,124,2025-05-26T14:56:33.959886,class,0,46,36,2025-08-19T14:56:33.959886,3.0,True,
593,Baking Group in Maple Grove,Join our baking group for an engaging community experience. Mean response my old state available pass.,"baking,yoga",Maple Grove,182,2025-05-30T14:56:33.959886,class,21,28,22,2025-08-26T14:56:33.959886,2.0,False,4.3
594,Guitar Group in Downtown Heights,Join our guitar group for an engaging community experience. Event court up two serious blood you. Break bad guy individual during. Well heavy perhaps consider everything. Study art interesting true group development dream.,"guitar,poetry,gaming,cooking",Downtown Heights,423,2025-07-10T14:56:33.959886,group,12,43,27,2025-09-06T14:56:33.959886,1.5,True,3.6
595,Volleyball Group in Oakwood Gardens,Join our volleyball group for an engaging community experience. Face within yet. Player direction scene individual apply.,"volleyball,outdoor adventures,photography",Oakwood Gardens,182,2025-06-16T14:56:33.959886,service,0,30,29,2025-10-08T14:56:33.959886,3.0,True,4.8
596,Seasonal Gardening Tips,"Seasonal workshop covering planting, maintenance, and harvesting techniques for local climate. Participant significant school.","gardening,family events,language learning,meditation",Oakwood Gardens,153,2025-05-29T14:56:33.959886,event,18,6,5,2025-10-13T14:56:33.959886,2.0,False,4.1
597,Pet Grooming Group in Pine Ridge,Join our pet grooming group for an engaging community experience. Body practice action some name physical member. Safe purpose but central spring star. Financial identify she beautiful system her debate.,"pet grooming,food tasting,kids play date,dogs",Pine Ridge,49,2025-07-18T14:56:33.959886,event,0,7,5,2025-09-11T14:56:33.959886,1.5,False,3.7
598,Coding Group in Lakeside Manor,Join our coding group for an engaging community experience. Affect resource position clearly. Perhaps special prepare new hour southern. Condition community event us. Star standard benefit officer may play.,"coding,meditation,guitar",Lakeside Manor,284,2025-07-04T14:56:33.960904,service,0,19,8,2025-09-05T14:56:33.959886,3.0,True,3.5
599,Downtown Heights Weekly Yoga Class,Experience the benefits of yoga in a supportive community environment. Mats provided for beginners. Wall rule letter pay value peace walk first. Officer west player call nature more.,"yoga,cooking",Downtown Heights,87,2025-06-26T14:56:33.960904,group,0,44,23,2025-09-27T14:56:33.960904,2.0,True,3.7
600,Volleyball Group in Maple Grove,Join our volleyball group for an engaging community experience. However relationship quickly firm. Message paper whether pattern within quality. Treatment though get enter.,"volleyball,urban farming,writing",Maple Grove,8,2025-05-25T14:56:33.960904,event,45,14,1,2025-08-21T14:56:33.960904,1.0,True,3.6
601,Mountain View Community Garden,"Seasonal workshop covering planting, maintenance, and harvesting techniques for local climate. Individual his whole key everyone it.","gardening,badminton,family events",Mountain View,195,2025-07-03T14:56:33.960904,class,0,26,21,2025-09-06T14:56:33.960904,1.5,False,
602,Parenting Group in Oakwood Gardens,Join our parenting group for an engaging community experience. Learn value former always. Alone class ask once point spring along. Past choice eat kid scientist benefit.,"parenting,coding,fitness",Oakwood Gardens,90,2025-08-06T14:56:33.960904,service,0,26,23,2025-10-02T14:56:33.960904,2.5,False,
603,Soccer Group in Sunset Valley,Join our soccer group for an engaging community experience. Himself there ok eat half. Another quality fact traditional.,"soccer,language learning,hiking",Sunset Valley,103,2025-07-29T14:56:33.960904,event,50,19,2,2025-10-03T14:56:33.960904,3.0,False,4.8
604,Youth Basketball Training,Join our basketball group for an engaging community experience. Find expect everyone ability. Keep score teach.,"basketball,cats",Maple Grove,221,2025-06-03T14:56:33.960904,service,0,14,3,2025-10-07T14:56:33.960904,1.5,False,3.6
605,Badminton Group in Cedar Creek,Join our badminton group for an engaging community experience. Successful shake not area seat interesting daughter. Serious energy call draw general budget senior.,"badminton,wine tasting,soccer",Cedar Creek,325,2025-07-06T14:56:33.960904,event,0,21,13,2025-09-04T14:56:33.960904,2.0,False,
606,Music Group in Mountain View,Join our music group for an engaging community experience. Spring their middle east. However involve thousand herself must.,"music,camping",Mountain View,274,2025-07-26T14:56:33.960904,group,0,18,18,2025-10-09T14:56:33.960904,1.0,False,3.9
607,Painting Group in Lakeside Manor,Join our painting group for an engaging community experience. Push about author. Blood hotel center main go energy. Citizen few section cultural behind wear.,"painting,gardening,outdoor adventures,kids play date",Lakeside Manor,488,2025-08-12T14:56:33.960904,event,0,31,14,2025-09-18T14:56:33.960904,2.5,False,4.5
608,Kids Activity Session,Join our kids play date group for an engaging community experience. Family high economy project center green nearly court. The the make glass off same. Hour individual prevent so there.,"kids play date,parenting,cats",Willow Brook,270,2025-07-23T14:56:33.960904,group,0,17,7,2025-09-17T14:56:33.960904,1.0,False,4.1
609,Wine Tasting Group in Sunset Valley,Join our wine tasting group for an engaging community experience. Occur fast ground so. Person sense down view special miss recognize.,"wine tasting,kids play date,pet grooming",Sunset Valley,245,2025-06-13T14:56:33.960904,group,0,24,10,2025-08-17T14:56:33.960904,2.5,False,4.9
610,Pet Care Workshop,Social hour for pets and their humans. Great for socialization and making new friends. Believe suggest natural fight song.,"pets,piano",Mountain View,173,2025-08-07T14:56:33.960904,meetup,0,48,28,2025-09-29T14:56:33.960904,1.5,False,
